timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,sma_short,sma_medium,sma_long,ema_short,ema_medium,ema_long,rsi,rsi_overbought,rsi_oversold,rsi_momentum,macd,macd_signal,macd_hist,macd_cross_up,macd_cross_down,bb_upper,bb_middle,bb_lower,bb_width,bb_pct_b,bb_upper_cross,bb_lower_cross,atr,atr_pct,atr_increasing,atr_high,stoch_k,stoch_d,stoch_overbought,stoch_oversold,stoch_cross_up,stoch_cross_down,obv,volume_sma,volume_ratio,returns,volatility,tr_pct
2025-03-17 14:06:00,82623.5,82771.58,82617.18,82771.57,42.03449,1742220419999,3475078.65358840,5720,26.12066000,2159608.35600390,0,83001.8135,83633.66354000001,83633.66354000001,82896.05435036443,83633.66354000001,83633.66354000001,32.09597248599281,False,False,13.885057571128712,-59.31641886635043,44.52298764900331,-103.83940651535374,False,False,83316.68901854662,83001.8135,82686.93798145339,0.0075871961170249445,0.13438964537042677,False,False,110.70928571428418,0.1337527918272955,True,True,13.561789524568576,10.293969570035518,False,True,True,False,-73.33938,25.4091545,1.65430494745506,0.001792105151682044,0.005228867853458561,0.18653747899189144
2025-03-17 14:07:00,82771.57,82809.53,82696.0,82736.03,24.21942,1742220479999,2003617.72321290,5000,9.62508000,796346.38453520,0,82975.8695,83633.66354000001,83633.66354000001,82871.43521953913,83633.66354000001,83633.66354000001,30.746741037961435,False,False,-1.3492314480313752,-83.93554969165416,18.83128018087182,-102.76682987252597,False,False,83288.4369733709,82975.8695,82663.3020266291,0.007533936679528306,0.11633963794530683,False,False,111.62428571428401,0.13491617341838136,True,True,15.857969501186227,12.207209263999069,False,True,False,False,-97.5588,25.780047000000003,0.9394637643600882,-0.00042937448208368867,0.004747334329107909,0.13721954026558783
2025-03-17 14:08:00,82736.03,82825.75,82650.94,82661.79,39.74664,1742220539999,3288164.62568910,6108,19.97936000,1652533.20536360,0,82950.171,83633.66354000001,83633.66354000001,82839.18210884079,83633.66354000001,83633.66354000001,28.09031488751215,False,False,-2.6564261504492848,-116.18866038999113,-8.172707933300773,-108.01595245669036,False,False,83277.69728917547,82950.171,82622.64471082453,0.00789694066273759,0.05975900327574644,False,False,118.23214285714182,0.14303119114302004,True,True,17.940351106180557,15.786703377311788,False,True,False,False,-137.30544,26.407674000000004,1.5051170352981482,-0.0008973116065636999,0.00474006902539801,0.2114761850668824
2025-03-17 14:09:00,82661.79,82758.92,82589.22,82744.35,29.1598,1742220599999,2411009.77813300,5636,15.07648000,1246623.27339050,0,82936.4125,83633.66354000001,83633.66354000001,82824.59255363452,83633.66354000001,83633.66354000001,34.8331394529827,False,False,6.742824565470549,-130.77821559626318,-32.69380946589325,-98.08440613036993,False,False,83274.61706493386,82936.4125,82598.20793506615,0.008155755831224415,0.21605572497585387,False,False,112.85642857142791,0.13639170356819275,False,True,19.45771514683162,17.752011918066135,False,True,False,False,-108.14564,25.464128,1.1451324781276626,0.0009987685967121074,0.004608920714614553,0.20508953179280165
2025-03-17 14:10:00,82744.35,82744.35,82540.1,82559.98,41.50819,1742220659999,3429901.25958190,6269,9.60013000,793088.38190230,0,82912.1535,83633.66354000001,83633.66354000001,82783.88292999844,83633.66354000001,83633.66354000001,28.42345565575637,False,False,-6.409683797226329,-171.4878392323444,-60.45261541918349,-111.03522381316093,False,False,83285.31114509894,82912.1535,82538.99585490106,0.009001277360355567,0.028116997433309587,False,False,121.64428571428496,0.147340498040679,True,True,13.960450358908377,17.119505537306853,False,True,False,True,-149.65383,25.885516000000003,1.6035295568378856,-0.0022281883899022414,0.005014503749925298,0.24739589326450903
2025-03-17 14:11:00,82559.98,82732.0,82456.0,82637.56,150.8047,1742220719999,12448981.09730740,10781,56.06786000,4629073.74827040,0,82888.872,83633.66354000001,83633.66354000001,82761.37170999868,82955.37076923078,83633.66354000001,33.93249760092839,False,False,5.509041945172022,-193.99905923209735,-87.16190418176626,-106.83715505033109,False,False,83269.86448908746,82888.872,82507.87951091255,0.009192850135237782,0.17018772390770304,False,False,137.1392857142855,0.165952728655451,True,True,20.842785108194192,18.086983537978064,False,False,True,False,1.1508699999999976,32.429934,4.650169809164582,0.0009396804601939923,0.005070102632970116,0.3339885640379508
2025-03-17 14:12:00,82637.56,82787.9,82630.58,82699.83,40.40976,1742220779999,3342996.40878990,8299,19.63713000,1624311.76886960,0,82865.097,83633.66354000001,83633.66354000001,82751.90375461428,82936.44182336183,83633.66354000001,38.05379389764286,False,False,4.121296296714469,-184.53806874755537,-106.6371370949241,-77.90093165263127,False,False,83229.82075819746,82865.097,82500.37324180253,0.008802831865325936,0.2734353791253206,False,False,141.92714285714257,0.1716172123414795,True,True,23.64112245766611,19.48145264158956,False,False,False,False,41.560629999999996,33.950697,1.190248318024222,0.0007535314450233255,0.0050440195902151245,0.19023013711151815
2025-03-17 14:13:00,82699.83,82822.5,82639.81,82822.5,27.45057,1742220839999,2270644.63617270,7648,22.79157000,1885228.83504050,0,82850.2875,83633.66354000001,83633.66354000001,82762.76471544286,82928.001688298,83633.66354000001,45.29361964231687,False,False,7.2398257446740075,-165.23697285514208,-118.35710424696771,-46.87986860817438,False,False,83195.16884129535,82850.2875,82505.40615870466,0.008325410851358746,0.4597144051115693,False,False,150.11928571428558,0.18125423129498094,True,True,43.98880885893104,29.490905474930447,False,False,False,False,69.0112,34.855912000000004,0.78754416180532,0.0014833162293077518,0.0053222837441097605,0.22058015635848027
2025-03-17 14:14:00,82822.51,82878.78,82776.0,82819.32,22.68386,1742220899999,1879056.68659330,7027,13.93478000,1154330.47793900,0,82832.7685,83633.66354000001,83633.66354000001,82771.46552845165,82919.95119286852,83633.66354000001,45.14631746395948,False,False,-0.14730217835739268,-148.4856644168758,-124.38281628094933,-24.10284813592648,False,False,83143.21003501781,82832.7685,82522.3269649822,0.007495621373992887,0.47833972184291096,False,False,151.07357142857134,0.18241344100455223,True,True,57.94578318133161,41.85857149930959,False,False,False,False,46.32734000000001,35.2267965,0.6439376342381857,-3.8395363578636044e-05,0.0052597843732162365,0.12410147777112734
2025-03-17 14:15:00,82819.32,82839.6,82728.26,82745.45,16.32058,1742220959999,1350932.39161090,7197,7.79971000,645614.95056520,0,82819.583,83633.66354000001,83633.66354000001,82767.4631394591,82907.02517858197,83633.66354000001,41.74966727994004,False,False,-3.3966501840194354,-139.5620391228731,-127.41866084933409,-12.143378273539014,False,False,83120.74204440223,82819.583,82518.42395559777,0.007272653000492154,0.3769205152925953,False,False,152.8328571428574,0.18470243033648062,True,True,65.5789509900419,55.837847676768185,False,False,False,False,30.006760000000007,34.388289,0.4745970350545792,-0.0008919416387385137,0.004998391147726259,0.13455724755864046
