timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,sma_short,sma_medium,sma_long,ema_short,ema_medium,ema_long,rsi,rsi_overbought,rsi_oversold,rsi_momentum,macd,macd_signal,macd_hist,macd_cross_up,macd_cross_down,bb_upper,bb_middle,bb_lower,bb_width,bb_pct_b,bb_upper_cross,bb_lower_cross,atr,atr_pct,atr_increasing,atr_high,stoch_k,stoch_d,stoch_overbought,stoch_oversold,stoch_cross_up,stoch_cross_down,obv,volume_sma,volume_ratio,returns,volatility,tr_pct
2025-03-14 21:00:00,1924.9,1925.77,1922.77,1922.78,374.8394,1741986299999,721444.97386900,3683,166.76050000,320974.03348800,0,1928.4255,1916.28192,1916.28192,1925.9493194133004,1916.28192,1916.28192,35.351041946295254,False,False,-3.4211034868879935,-1.2533728943917595,0.7223610031904166,-1.975733897582176,False,False,1940.4306944459142,1928.4255,1916.4203055540859,0.012450773385763862,0.26487261304120496,False,False,4.238571428571439,0.22043975018314313,False,True,38.3366800535479,41.01325938675374,False,False,False,False,-6728.2201000000005,1073.58713,0.34914669664491976,-0.001096166534191645,0.005670000642839702,0.15602409011951446
2025-03-14 21:05:00,1922.78,1923.45,1921.59,1922.01,361.6651,1741986599999,695332.64521200,2800,176.15210000,338672.90777000,0,1927.7185000000002,1916.28192,1916.28192,1925.3432702727926,1916.28192,1916.28192,34.16626436243815,False,False,-1.1847775838571053,-1.8594220348995805,0.20600439557241723,-2.0654264304719976,False,False,1939.4710903527691,1927.7185000000002,1915.9659096472312,0.01219326406087709,0.2571386465173933,False,False,4.213571428571446,0.2192273416148431,False,True,36.43455050317952,38.96164114114425,False,False,False,False,-7089.885200000001,1049.54022,0.3445938451029537,-0.00040046183130670876,0.005607061626922762,0.09677369004324261
2025-03-14 21:10:00,1922.02,1922.31,1918.44,1919.76,694.2229,1741986899999,1333064.81151700,2803,229.15330000,440064.93903000,0,1926.8269999999998,1916.28192,1916.28192,1924.4843056154398,1916.28192,1916.28192,30.906671743355055,False,False,-3.2595926190830937,-2.718386692252352,-0.3788738219925366,-2.3395128702598154,False,False,1938.1228475835844,1926.8269999999998,1915.5311524164151,0.011724817623569368,0.18718593502139286,False,False,4.03071428571429,0.209959280624364,False,True,29.908367629241127,34.89319939532285,False,False,False,False,-7784.1081,1053.94421,0.6586903684399006,-0.0011706494763294994,0.005534682787202752,0.2015876984623021
2025-03-14 21:15:00,1919.75,1922.01,1919.4,1920.04,457.5684,1741987199999,878902.06664400,3027,141.22020000,271209.21636300,0,1925.9239999999998,1916.28192,1916.28192,1923.8005662899877,1916.28192,1916.28192,31.77892893515689,False,False,0.872257191801836,-3.402126017704404,-0.9835242611349102,-2.418601756569494,False,False,1936.273233177797,1925.9239999999998,1915.5747668222025,0.010747291355003895,0.21572773079347396,False,False,4.025714285714279,0.20966825095905706,False,True,28.985241505624753,31.776053212681802,False,False,False,False,-7326.5397,1040.1703300000001,0.4398975694682619,0.00014585156477897598,0.005519732831989448,0.1359346680277442
2025-03-14 21:20:00,1920.03,1920.87,1918.31,1920.0,1456.7905,1741987499999,2795816.48096500,3336,1211.76950000,2325564.13582300,0,1925.23,1916.28192,1916.28192,1923.2158637838359,1916.28192,1916.28192,31.71732738034073,False,False,-0.061601554816160586,-3.986828523856275,-1.5841851136791831,-2.4026434101770917,False,False,1935.186955780812,1925.23,1915.273044219188,0.010343653257856978,0.2373695276382201,False,False,3.895714285714267,0.20290178571428474,False,True,30.016987908129988,29.636865680998625,False,False,True,False,-8783.3302,1060.02944,1.374292491348165,-2.083289931453791e-05,0.0052301094286840944,0.1333333333333305
2025-03-14 21:25:00,1919.99,1920.2,1917.55,1918.46,629.7237,1741987799999,1208043.01093600,3060,362.16380000,694693.76276800,0,1924.4479999999999,1916.28192,1916.28192,1922.4841924324764,1927.2026923076921,1916.28192,29.357818520674954,False,False,-2.3595088596657767,-4.718499875215684,-2.2110480659864837,-2.5074518092292006,False,False,1933.9164531054716,1924.4479999999999,1914.979546894528,0.009840175578110483,0.18379206543572635,False,False,3.6871428571428493,0.19219284515407406,False,False,28.79058923709259,29.264272883615774,False,False,False,True,-9413.0539,1053.693575,0.5976345637297826,-0.0008020833333333144,0.005223067378971522,0.1381316264086867
2025-03-14 21:30:00,1918.45,1921.41,1915.45,1920.01,880.7068,1741988099999,1689237.80221800,3907,384.11610000,736811.37494000,0,1923.7055,1916.28192,1916.28192,1922.1035474428645,1926.6699002849002,1916.28192,34.6289758308273,False,False,5.271157310152347,-4.5663528420357125,-2.6821090211963297,-1.8842438208393828,False,False,1931.9912530865045,1923.7055,1915.4197469134956,0.008614367517797738,0.2769967339469027,False,False,3.6878571428571343,0.19207489246707748,True,False,31.19001566487479,29.999197603365786,False,False,True,False,-8532.3471,1066.70653,0.8256317695927109,0.0008079397016356182,0.0053056571934320595,0.3104150499216169
2025-03-14 21:35:00,1920.01,1920.69,1917.79,1919.49,465.3934,1741988399999,893256.53108400,2797,248.20620000,476354.57403300,0,1922.9719999999998,1916.28192,1916.28192,1921.7014632208854,1926.138055819352,1916.28192,33.7199318565998,False,False,-0.9090439742275009,-4.436592598466632,-3.0330057366503906,-1.4035868618162413,False,False,1929.8363782253778,1922.9719999999998,1916.1076217746217,0.0071393428769404915,0.24637178447374974,False,False,3.5350000000000006,0.1841635017634893,False,False,30.918491171041257,30.299698691002877,False,False,False,False,-8997.740500000002,1013.7891,0.4590633298385236,-0.0002708319227503475,0.005306846284649529,0.15108179776920386
2025-03-14 21:40:00,1919.49,1920.28,1918.75,1919.98,438.6488,1741988699999,841878.55030200,2244,179.19680000,343926.55773800,0,1922.4209999999998,1916.28192,1916.28192,1921.4366227253645,1925.681903536437,1916.28192,35.43977060584236,False,False,1.7198387492425624,-4.245280811072462,-3.2754607515348053,-0.9698200595376565,False,False,1928.2654716117918,1922.4209999999998,1916.5765283882079,0.0060803243532940605,0.29117017224664266,False,False,3.3007142857142884,0.17191399315171452,False,False,36.53311074012205,32.8805391920127,False,False,False,False,-8559.0917,850.0081699999998,0.5160524515899654,0.00025527614105835816,0.00517152410633284,0.07968833008677031
2025-03-14 21:45:00,1919.99,1923.78,1919.98,1923.5,672.584,1741988999999,1292766.48405000,4325,452.12030000,868979.60568200,0,1922.1650000000002,1916.28192,1916.28192,1921.7540653830006,1925.5202810522565,1916.28192,46.23300927140601,False,False,10.79323866556365,-3.766215669255871,-3.3736117350790185,-0.3926039341768526,False,False,1927.2676453407694,1922.1650000000002,1917.062354659231,0.005309268809669498,0.6308145002096665,False,False,3.2057142857142935,0.1666604775520818,False,False,46.24373956594286,37.898447159035385,False,False,False,False,-7886.507700000001,856.0202650000001,0.7857103710038918,0.0018333524307545535,0.005480112005704751,0.19755653756173405
2025-03-14 21:50:00,1923.5,1924.38,1921.29,1921.92,411.9297,1741989299999,792180.16325500,2229,195.58800000,376170.03457700,0,1921.9885,1916.28192,1916.28192,1921.7795937856158,1925.253593566904,1916.28192,42.776107162146644,False,False,-3.4569021092593673,-3.473999781288285,-3.3936893443208715,-0.08031043696741325,False,False,1926.8512792573024,1921.9885,1917.1257207426975,0.005060154373767027,0.4929567027027814,False,False,3.1257142857143014,0.1626349840635563,False,False,53.0050083472452,45.26061955110337,False,False,False,False,-8298.4374,783.4013649999999,0.5258220350433013,-0.0008214192877566973,0.005300122510928539,0.16077672327673084
