timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-08-07 22:00:00,29196.42,29205.0,29187.28,29197.33,122.71067,1691445899999,3582653.2520323,1958,77.30849,2256976.6549632,0
2023-08-07 22:05:00,29197.32,29200.4,29185.0,29185.04,77.01034,1691446199999,2248131.3074526,1463,28.56498,833848.73804,0
2023-08-07 22:10:00,29185.05,29185.28,29170.0,29178.87,76.94593,1691446499999,2245309.7479362,1329,47.18834,1376948.6371073,0
2023-08-07 22:15:00,29178.87,29187.99,29170.88,29170.89,80.89329,1691446799999,2360413.6728956,1595,22.52421,657222.7387457,0
2023-08-07 22:20:00,29170.89,29176.89,29170.88,29172.2,23.77128,1691447099999,693506.1947051,1176,5.79688,169118.9085417,0
2023-08-07 22:25:00,29172.2,29172.2,29165.9,29169.8,28.27195,1691447399999,824682.8477745,1024,6.03803,176120.1101029,0
2023-08-07 22:30:00,29169.8,29186.19,29169.79,29172.93,56.72281,1691447699999,1655162.4445067,1205,26.15756,763182.8183629,0
2023-08-07 22:35:00,29172.92,29187.0,29172.92,29187.0,25.63671,1691447999999,748126.9456777,1002,10.84626,316498.5064659,0
2023-08-07 22:40:00,29186.99,29196.33,29186.99,29193.47,29.48564,1691448299999,860804.2540045,1057,15.31041,446959.3698145,0
2023-08-07 22:45:00,29193.47,29200.63,29190.79,29198.01,71.10941,1691448599999,2075994.6886546,1173,34.13522,996584.8578328,0
2023-08-07 22:50:00,29198.0,29198.01,29182.5,29183.63,47.56531,1691448899999,1388409.1465647,1232,21.8025,636309.3814939,0
2023-08-07 22:55:00,29183.63,29183.63,29176.92,29181.18,30.2199,1691449199999,881831.9410498,994,13.77788,402033.3579245,0
2023-08-07 23:00:00,29181.19,29189.78,29181.18,29189.77,26.56769,1691449499999,775441.2138054,1092,19.9245,581533.8997398,0
2023-08-07 23:05:00,29189.78,29189.78,29182.0,29182.01,17.91697,1691449799999,522961.6143462,836,3.90092,113854.0067893,0
2023-08-07 23:10:00,29182.0,29182.01,29174.0,29174.01,25.54708,1691450099999,745392.8619937,997,7.63546,222767.435319,0
2023-08-07 23:15:00,29174.0,29176.55,29171.27,29176.55,36.15797,1691450399999,1054852.9842958,1060,13.49136,393580.5893889,0
2023-08-07 23:20:00,29176.54,29176.55,29163.48,29163.49,46.20373,1691450699999,1347773.6219103,1393,13.62758,397504.7894083,0
2023-08-07 23:25:00,29163.49,29177.39,29163.48,29177.38,25.37592,1691450999999,740235.2000828,960,18.38794,536381.694557,0
2023-08-07 23:30:00,29177.39,29178.01,29171.89,29171.9,31.85177,1691451299999,929285.2491669,1170,4.11245,119983.8418631,0
2023-08-07 23:35:00,29171.89,29200.13,29171.89,29200.13,58.14565,1691451599999,1697198.2580924,1646,46.65207,1361683.6709834,0
2023-08-07 23:40:00,29200.13,29216.0,29200.12,29216.0,50.25801,1691451899999,1467955.674877,1407,36.89025,1077483.8826938,0
2023-08-07 23:45:00,29215.99,29216.0,29213.66,29213.66,24.54383,1691452199999,717032.8281428,893,9.47825,276897.964168,0
2023-08-07 23:50:00,29213.67,29215.99,29204.05,29205.99,78.57001,1691452499999,2295207.3032257,1180,49.00268,1431535.4670224,0
2023-08-07 23:55:00,29205.99,29213.41,29205.98,29211.06,43.63985,1691452799999,1274786.5961481,1169,25.60447,747933.2041443,0
2023-08-08 00:00:00,29211.06,29220.0,29200.12,29213.01,107.25564,1691453099999,3133068.7447536,2058,54.02499,1578089.0361705,0
2023-08-08 00:05:00,29213.01,29228.52,29213.0,29224.01,51.45575,1691453399999,1503691.5675004,1447,34.15308,998047.2256498,0
2023-08-08 00:10:00,29224.0,29224.01,29210.29,29210.3,65.9477,1691453699999,1926619.2826802,1671,21.08426,616002.6427411,0
2023-08-08 00:15:00,29210.29,29210.3,29200.0,29200.01,48.76303,1691453999999,1424073.027363,1153,13.20925,385726.4914823,0
2023-08-08 00:20:00,29200.01,29208.41,29200.0,29200.01,50.45758,1691454299999,1473493.8737268,1170,25.64677,748968.4159173,0
2023-08-08 00:25:00,29200.0,29201.43,29193.9,29195.37,58.16005,1691454599999,1698226.4061078,1000,7.09446,207138.6545908,0
2023-08-08 00:30:00,29195.36,29197.45,29193.91,29193.92,20.74265,1691454899999,605607.5309675,877,6.0935,177901.8665803,0
2023-08-08 00:35:00,29193.91,29193.92,29187.35,29190.01,30.01513,1691455199999,876156.3394422,978,9.6176,280729.2725303,0
2023-08-08 00:40:00,29190.01,29197.45,29190.0,29190.9,47.83234,1691455499999,1396371.8572394,1046,12.17104,355295.0205972,0
2023-08-08 00:45:00,29190.9,29206.27,29190.89,29206.27,62.90265,1691455799999,1836569.5035112,1373,39.26954,1146539.9484827,0
2023-08-08 00:50:00,29206.27,29219.58,29206.26,29217.99,61.07087,1691456099999,1784083.62739,1418,26.89471,785644.1364494,0
2023-08-08 00:55:00,29218.0,29260.1,29217.99,29260.1,88.44297,1691456399999,2586415.5125036,2376,63.70268,1862938.7938129,0
2023-08-08 01:00:00,29260.09,29260.1,29232.0,29237.23,103.15348,1691456699999,3017208.0586776,1859,26.67349,779889.0689074,0
